contest_class_first,contest_class_second,contest_class_second_id,contest_end_time,contest_id,contest_name,contest_start_time,contest_url,enter_range,is_contest_status,is_exam,is_new,level_name,module,organiser,organiser_name,rank,regist_end_time,regist_start_time,thumb_pic,time_name,time_status
1001,big_data,34,2024-07-29,51135,2024年工业互联网能力评测考试【大数据应用工程师】,2024-07-27,vse/51135,全国,1,0,0,全国性,0,工业和信息化部工业文化发展中心,主办方,0,2024-07-28,2024-07-26,https://publicqn.saikr.com/contest/thmub/cropper/upload/1724832914277images.png,比赛结束,23
1005,english,19,2024-07-31,49736,“中国故事大赛·双语中国” 2024全国大学生外语翻译大赛,2024-06-30,vse/YYGS/2024,全国,1,0,0,全国性,0,中国寓言文学研究会教育教学专业委员会,主办方,0,2024-07-28,2024-03-05,,比赛结束,23
1005,english,19,2024-07-28,50081,2024年第三届《英语世界》杯全国大学生英语语法大赛,2024-07-28,vse/WOWTgrammar2024,全国,1,0,0,全国性,0,商务印书馆《英语世界》杂志社,主办方,0,2024-07-28,2024-04-30,,比赛结束,23
1004,occupation,28,2024-07-31,49948,第三届全国大学生口语传播能力展示活动,2024-05-20,vse/2024/OEA,全国,1,0,0,全国性,0,中国语文报刊协会校园文化分会 等,主办方,0,2024-07-27,2024-04-18,,比赛结束,23
1005,english,19,2024-07-27,49775,第二届“中外传播杯”全国大学生英语词汇大赛,2024-07-27,vse/cfccvocab,全国,1,0,0,全国性,0,中国外文局亚太传播中心（人民中国杂志社、中国报道杂志社）,主办方,0,2024-07-27,2024-06-07,,比赛结束,23
1001,mcm,1,2024-07-31,50226,2024年第二届国际高校数学建模竞赛,2024-07-27,vse/immche24,全国,1,0,0,全球性,0,国际（澳门）学术研究院数学科学研究所 等,主办方,0,2024-07-26,2024-05-21,,比赛结束,23
1004,occupation,28,1970-01-01,50374,中国外文局翻译院外语职业体验实习暑期夏令营,1970-01-01,vse/CICGXLY,全国,0,0,0,自由,0,中国外文局翻译院,主办方,0,2024-07-26,2024-05-30,,报名结束,13
1005,art_assessment,36,2024-07-23,49558,2024“华文奖”全国大学生文旅创作大赛,2024-06-23,vse/HWJWL/2024,全国,1,0,0,全国性,0,华夏文化促进会素质教育委员会,主办方,0,2024-07-23,2024-01-12,,比赛结束,23
1004,society,29,1970-01-01,50221,2024全国生态日海南吉祥物设计大赛,1970-01-01,vse/50221,全国,0,0,0,其他,0,海南省节能减排协会,主办方,0,2024-07-22,2024-05-21,,报名结束,13
1003,chuangye,3,1970-01-01,50931,第十三届中国创新创业大赛,1970-01-01,vse/50931,全国,0,0,0,全国性,0,工业和信息化部火炬高技术产业开发中心,主办方,0,2024-07-21,2024-07-15,,报名结束,13
1001,computer,6,2024-07-26,50562,2024中国大学生计算机博弈大赛创新设计赛,2024-07-23,vse/innovate2024,全国,1,0,0,全国性,0,中国人工智能学会,主办方,0,2024-07-21,2024-06-25,,比赛结束,23
1004,society,29,1970-01-01,50339,第十届江苏省科普公益作品大赛,1970-01-01,vse/50339,全国,0,0,0,其他,0,江苏省委宣传部、省科协、省文化和旅游厅、省广播电视局、团省委,主办方,0,2024-07-21,2024-05-24,,报名结束,13
1005,art_assessment,36,1970-01-01,50760,第十届中国·邯郸大学生诗歌节,1970-01-01,vse/50760,全国,0,0,0,全国性,0,邯郸学院、邯郸市作家协会,主办方,0,2024-07-20,2024-06-28,,报名结束,13
1003,chuangye,3,1970-01-01,50672,第二届“ 鄂尔多斯杯 ”创新创业大赛,1970-01-01,vse/50672,全国,0,0,0,全国性,0,鄂尔多斯市人民政府,主办方,0,2024-07-20,2024-06-26,,报名结束,13
1003,chuangye,3,1970-01-01,50561,2024年“创响中国”安徽省创新创业大赛,1970-01-01,vse/50561,全国,0,0,0,全国性,0,安徽省发展和改革委员会 等,主办方,0,2024-07-20,2024-06-24,,报名结束,13
1005,english,19,2024-07-20,49864,第一届“国兴奖”全国大学生英语阅读大赛,2024-07-20,vse/GXANCRC,全国,1,0,0,全国性,0,中国国际科技促进会乡村振兴工作委员会,主办方,0,2024-07-20,2024-03-19,,比赛结束,23
1001,computer,6,2024-07-27,50559,2024年中国大学生计算机博弈大赛暨第十八届中国计算机博弈锦标赛,2024-07-25,/computergames2024,全国,1,0,0,全国性,0,中国人工智能学会,主办方,0,2024-07-19,2024-06-25,,比赛结束,23
1004,occupation,28,2024-07-25,50906,西部地区翻译专业学位师资培训（第一期）,2024-07-20,vse/fyszpx/2024,全国,1,0,0,全国性,0,中国翻译协会,主办方,0,2024-07-19,2024-07-09,https://publicqn.saikr.com/2024/07/09/contest668d0bfa392b60.066176581720519715603.png,比赛结束,23
1005,industry_design,21,1970-01-01,50759,关于征集中国国际大学生创新大赛（2024）吉祥物的公告,1970-01-01,vse/50759,全国,0,0,0,全国性,0,中国国际大学生创新大赛,主办方,0,2024-07-15,2024-06-27,,报名结束,13
1005,industry_design,21,1970-01-01,50366,2024“人类命运共同体”国际漫画插画大展,1970-01-01,vse/50366,全国,0,0,0,其他,0,中国日报社,主办方,0,2024-07-15,2024-05-30,,报名结束,13
1004,occupation,28,2024-07-15,50228,2024年度大学数学和研究生数学类课程思政教学名师、优秀教学案例评选活动,2024-05-22,/ideology/2024,全国,1,0,0,全国性,0,教育部大学数学课程群虚拟教研室 等,主办方,0,2024-07-15,2024-05-22,,比赛结束,23
1001,robot,4,1970-01-01,49910,第十五届湖南省少儿才艺大赛科技类赛道,1970-01-01,vse/49910,全国,0,0,0,省级,0,共青团湖南省委 等,主办方,0,2024-07-15,2024-05-09,https://publicqn.saikr.com/2024/06/17/contest666faa9b78b0d2.283368801718597174075.jpg,报名结束,13
1005,industry_design,21,1970-01-01,49740,2024年“梅源杯”中华传统节庆礼品版权设计大赛,1970-01-01,vse/49740,全国,0,0,0,其他,0,中共瑞安市委宣传部（瑞安市新闻出版局）中共林川镇委林川镇人民政府,主办方,0,2024-07-15,2024-02-29,https://publicqn.saikr.com/2024/02/29/contest65e05ed73eaa34.210788961709203186994.png,报名结束,13
1001,robot,4,1970-01-01,49704,【征文通知】第十九届图像图形技术与应用学术会议（IGTA2024）,1970-01-01,vse/IGTA/2024,全国,3,0,0,全国性,0,北京图象图形学学会,主办方,0,2024-07-15,2024-02-25,,报名结束,13
1003,business,26,1970-01-01,50497,2024年全国数字乡村创新大赛,1970-01-01,vse/50497,全国,0,0,0,全国性,0,中国网络社会组织联合会、农业农村部信息中心、山西省委网信办、山西省农业农村厅,主办方,0,2024-07-14,2024-06-14,,报名结束,13
1005,english,19,2024-07-14,49683,2024年第三届“创研杯”全国大学生英语翻译竞赛,2024-04-07,vse/CYB/translation24,全国,1,0,0,全国性,0,空中英语教室杂志社,主办方,0,2024-07-14,2024-04-07,,比赛结束,23
1001,big_data,34,2024-07-14,50438,2024年工业互联网能力评测考试【软件开发工程师】,2024-07-14,vse/50438,全国,1,0,0,全国性,0,工业和信息化部工业文化发展中心,主办方,0,2024-07-13,2024-06-06,https://publicqn.saikr.com/2024/06/07/contest6662c1ae237fd1.562955941717748287346.png,比赛结束,23
1004,society,29,2024-07-13,49884,2024全国大学生科技传播大赛【AI科技知识竞赛】,2024-07-13,vse/KJCB,全国,1,0,0,全国性,0,上海市健康科技协会科技传播（国际）专委会 等,主办方,0,2024-07-13,2024-03-27,,比赛结束,23
1004,society,29,2024-07-12,50089,2024全国大学生科技传播大赛【微写作大赛】,2024-05-05,vse/KJCBW,全国,1,0,0,全国性,0,上海市健康科技协会科技传播（国际）专委会 等,主办方,0,2024-07-12,2024-03-27,,比赛结束,23
1001,acm,2,1970-01-01,50123,2024年“数据要素×”大赛,1970-01-01,vse/50123,全国,0,0,0,其他,0,国家数据局,主办方,0,2024-07-08,2024-05-08,,报名结束,13
1004,society,29,2024-07-06,49582,第二届“生态先锋，绿色挑战” 大学生环保知识大赛 ● 春季赛,2024-07-06,vse/EPKC/S,全国,1,0,0,全国性,0,中华环保联合会青少年环境友好行动委员会,主办方,0,2024-07-06,2024-01-13,,比赛结束,23
1003,chuangye,3,1970-01-01,50665,创业启航，赢在荔湾！广州市荔湾区第二届创新创业大赛,1970-01-01,vse/50665,全国,0,0,0,全国性,0,广州市荔湾区人力资源和社会保障局、广州工控科技产业发展集团有限公司、广州立白企业集团有限公司,主办方,0,2024-07-05,2024-06-25,,报名结束,13
1002,match,16,2024-07-05,50507,关于开展西北师范大学2024年暑期数学建模培训的通知,2024-06-27,vse/mathpeixun2024,西北师范大学,1,0,0,校级,0,西北师范大学 等,主办方,0,2024-07-05,2024-06-30,,比赛结束,23
1001,mcm,1,2024-07-12,46131,中南大学研究生参加2024年第九届湖南省研究生数学建模竞赛报名及作品提交,2024-07-08,vse/csugmcm,全国,1,0,0,省级,0,湖南省教育厅,主办方,0,2024-07-05,2024-06-22,,比赛结束,23
1002,match,16,2024-07-08,50148,2024年第十四届APMCM亚太地区大学生数学建模竞赛（中文赛项）,2024-07-04,vse/apmcm/202401,全国,1,0,0,全国性,0,中国国际科技促进会物联网工作委员会 等,主办方,0,2024-07-04,2024-05-14,,比赛结束,23
1005,industry_design,21,1970-01-01,50506,2024大鹏地赞“鹏友杯”IP形象与VI设计竞赛,1970-01-01,vse/50506,全国,0,0,0,全国性,0,深圳市大鹏新区管理委员会 ；,主办方,0,2024-07-03,2024-06-17,,报名结束,13
1005,industry_design,21,1970-01-01,50445,丝绸之路“敦煌杯”创意设计大赛暨工美文创设计大赛,1970-01-01,vse/50445,全国,0,0,0,全国性,0,敦煌市人民政府、广东省广轻控股集团有限公司、福建省旅游发展集团有限公司、,主办方,0,2024-07-01,2024-05-01,,报名结束,13
1004,society,29,1970-01-01,50380,2024中小学生航天科技创新项目—《运载火箭工程》,1970-01-01,vse/HTKJCX24,全国,0,0,0,全国性,0,北京市海淀区中小学信息科技教育协会,主办方,0,2024-07-01,2024-06-01,https://publicqn.saikr.com/2024/06/05/contest665fe9ffbfffb5.646115861717561870103.png,报名结束,13
1005,song_and_dance,25,1970-01-01,50072,第六届中华经典诵写讲大赛,1970-01-01,vse/50072,全国,0,0,0,其他,0,教育部 国家语委,主办方,0,2024-07-01,2024-04-01,https://publicqn.saikr.com/2024/04/26/contest662b5ed3457306.963954171714118443084.png,报名结束,13
1004,society,29,1970-01-01,50373,第七届 “红棉文学奖”征文,1970-01-01,vse/50373,全国,0,0,0,其他,0,深圳市作家协会 、深圳市龙岗区文学艺术界联合会 、中共深圳市龙岗区横岗街道工作委员会、深圳市龙岗区横岗街道办事处,主办方,0,2024-06-30,2024-05-31,,报名结束,13
1005,english,19,1970-01-01,50230,【西京学院】报名页面—第十一届“海伦·斯诺”翻译大赛,1970-01-01,vse/Helen/XJXY,全国,0,0,0,自由,0,陕西省翻译协会 等,主办方,0,2024-06-30,2024-03-30,,报名结束,13
1004,society,29,1970-01-01,50225,2024东方设计奖·全国高校创新设计大赛,1970-01-01,vse/50225,全国,0,0,0,其他,0,国家工业设计研究院（生态设计领域）、中国国际贸易促进委员会商业行业委员会,主办方,0,2024-06-30,2024-05-22,,报名结束,13
1005,industry_design,21,1970-01-01,50145,2024“遂溪醒狮”IP形象设计征集大赛,1970-01-01,vse/50145,全国,0,0,0,其他,0,遂溪文旅,主办方,0,2024-06-30,2024-05-14,,报名结束,13
1001,computer,6,2024-06-30,50124,第三届“量旋杯”大湾区量子计算挑战赛,2024-05-30,vse/quantum-challenge/2024,全国,1,0,0,全球性,0,深圳市计算机学会 等,主办方,0,2024-06-30,2024-04-26,https://publicqn.saikr.com/2024/05/28/contest66558f66448319.332494291716883329075.jpg,比赛结束,23
1005,english,19,2024-07-02,50121,【北方民族大学】报名页面—第十一届“海伦·斯诺”翻译大赛,2024-04-15,vse/Helen/BFMZ,全国,1,0,0,自由,0,陕西省翻译协会 等,主办方,0,2024-06-30,2024-03-29,,比赛结束,23
1005,english,19,2024-07-02,50086,【西安明德理工学院】报名页面—第十一届“海伦·斯诺”翻译大赛,2024-04-14,vse/Helen/XIANMD,全国,1,0,0,自由,0,陕西省翻译协会 等,主办方,0,2024-06-30,2024-03-29,,比赛结束,23
1001,mcm,1,1970-01-01,50077,2024年第二十届百度之星程序设计大赛,1970-01-01,vse/50077,全国,0,0,0,其他,0,百度之星程序设计大赛组织委员会,主办方,0,2024-06-30,2024-06-02,,报名结束,13
1005,industry_design,21,1970-01-01,49969,第五届这礼是成都文创产品设计大赛,1970-01-01,vse/zlscd,全国,3,0,0,全国性,0,成都市文广旅局,主办方,0,2024-06-30,2024-01-05,https://publicqn.saikr.com/2024/04/16/contest661e1075badec7.401474601713246677052.png,报名结束,13
1005,industry_design,21,1970-01-01,49958,【榜单赛事】第九届两岸新锐设计竞赛·华灿奖,1970-01-01,vse/49958,全国,0,0,0,其他,0,中国高等教育学会、中华中山文化交流协会、北京歌华传媒集团有限责任公司,主办方,0,2024-06-30,2024-04-12,https://publicqn.saikr.com/2024/04/12/contest66190f074364c5.849577521712918292863.jpg,报名结束,13
1001,energy,15,2024-06-30,49893,2024年第十九届全国环境友好科技竞赛（绿色创业类）,2024-04-30,vse/hjyhlscy/2024,全国,1,0,0,全国性,0,清华大学 等,主办方,0,2024-06-30,2024-04-02,,比赛结束,23
1001,energy,15,2024-06-30,49892,2024年第十九届全国环境友好科技竞赛（理念类、实物类）,2024-04-30,vse/hjyh/2024,全国,1,0,0,全国性,0,清华大学 等,主办方,0,2024-06-30,2024-04-02,,比赛结束,23
1005,art_assessment,36,2024-06-30,49882,【外研社主办】2024中华思想文化术语大赛丨作品提交赛道,2024-03-25,vse/syds2024-1,全国,1,0,0,全国性,0,外研社（外语教学与研究出版社） 等,主办方,0,2024-06-30,2024-03-25,,比赛结束,23
1005,english,19,2024-07-02,49879,第十一届“海伦·斯诺”翻译大赛,2024-04-15,vse/Helen/2024,全国,1,0,0,全国性,0,陕西省翻译协会   等,主办方,0,2024-06-30,2024-03-29,https://publicqn.saikr.com/2024/03/27/contest66037ac9bba962.974268341711504094386.png,比赛结束,23
1003,chuangqingchun,8,2024-06-30,49860,【外研社主办】2024中华思想文化术语大赛,2024-04-18,vse/syzs2024,全国,1,0,0,全国性,0,外研社（外语教学与研究出版社） 等,主办方,0,2024-06-30,2024-04-18,,比赛结束,23
1005,speech,24,1970-01-01,49811,第五届青稞文学奖,1970-01-01,vse/49811,全国,0,0,0,其他,0,阿坝藏族羌族自治州人民政府、四川省作家协会,主办方,0,2024-06-30,2024-03-11,https://publicqn.saikr.com/2024/03/11/contest65eedcea876ab9.270800001710152958899.jpg,报名结束,13
1005,industry_design,21,1970-01-01,49804,2024第七届“优路杯”全国BIM技术大赛,1970-01-01,vse/49804,全国,0,0,0,其他,0,工业和信息化部人才交流中心,主办方,0,2024-06-30,2024-03-08,https://publicqn.saikr.com/2024/03/08/contest65eae65a27b869.808062841709893236717.jpg,报名结束,13
1005,industry_design,21,1970-01-01,49718,“知音湖北，遇见无处不在”散文作品全球征集,1970-01-01,vse/49718,全国,0,0,0,其他,0,湖北省文化和旅游厅,主办方,0,2024-06-30,2024-02-27,https://publicqn.saikr.com/2024/02/27/contest65ddabaf1df621.003347231709026285819.jpg,报名结束,13
1005,technology,33,1970-01-01,49680,这礼是成都 第五届文创产品设计大赛,1970-01-01,vse/49680,全国,3,0,0,全国性,0,成都市文化广电旅游局,主办方,0,2024-06-30,2024-01-05,,报名结束,13
1005,song_and_dance,25,1970-01-01,49631,2024上半年白雀奖全国原创诗词曲大赛,1970-01-01,vse/49631,全国,0,0,0,其他,0,2024上半年白雀奖全国原创诗词曲大赛,主办方,0,2024-06-30,2024-02-04,,报名结束,13
1005,industry_design,21,1970-01-01,49611,这礼是成都第五届文创产品设计大赛,1970-01-01,vse/49611,全国,0,0,0,其他,0,成都市文化广电旅游局,主办方,0,2024-06-30,2024-01-30,,报名结束,13
1005,english,19,2024-06-30,49636,2024年全国高校商务英语听力大赛,2024-06-30,vse/SWhearing/2024,全国,1,0,0,全国性,0,中国对外贸易经济合作企业协会商务英语专业工作委员会,主办方,0,2024-06-30,2024-02-03,,比赛结束,23
1005,english,19,1970-01-01,50500,2024“大湾区杯”全国高校外语专业 区域国别学知识能力竞赛,1970-01-01,vse/50500,全国,1,0,0,全国性,0,深圳大学外国语学院 等,主办方,0,2024-06-29,2024-06-20,,比赛结束,23
1001,building,10,1970-01-01,49895,2024年全国大学生测绘学科创新创业智能大赛,1970-01-01,vse/49895,全国,0,0,0,其他,0,中国测绘学会教育工作委员会,主办方,0,2024-06-29,2024-03-27,https://publicqn.saikr.com/2024/03/27/contest6603f722d3d480.568096611711536169850.jpg,报名结束,13
1005,english,19,2024-06-29,49556,2024“华文奖”全国大学生英语翻译能力大赛,2024-06-29,vse/HWJFY/2024,全国,1,0,0,全国性,0,华夏文化促进会素质教育委员会,主办方,0,2024-06-29,2024-01-12,,比赛结束,23
1005,english,19,2024-06-29,49555,2024“华文奖”全国大学生英语阅读能力大赛,2024-06-29,vse/HWJYD/2024,全国,1,0,0,全国性,0,华夏文化促进会素质教育委员会,主办方,0,2024-06-29,2024-01-12,,比赛结束,23
1001,traffic,11,1970-01-01,50082,2024年数字汽车大赛,1970-01-01,vse/50082,全国,0,0,0,全球性,0,中国汽车工程学会 等,主办方,0,2024-06-28,2024-04-30,https://publicqn.saikr.com/2024/04/30/contest6630a1c29436f4.284441281714463579370.png,报名结束,13
